年月,地區,信用卡產業別,年齡層,信用卡交易筆數,信用卡交易金額[新臺幣]
201708,臺灣,百貨,60(含)-65歲,260153,744932717
201708,臺灣,百貨,65(含)-70歲,135627,380254110
201708,臺灣,百貨,70(含)-75歲,40869,113187940
201708,臺灣,百貨,75(含)-80歲,17675,49191234
201708,臺灣,百貨,80(含)歲以上,15636,44864430
201708,臺灣,其他,未滿20歲,31034,59449024
201708,臺灣,其他,20(含)-25歲,587354,1208156837
201708,臺灣,其他,25(含)-30歲,1909443,4143719489
201708,臺灣,其他,30(含)-35歲,2838875,6423117285
201708,臺灣,其他,35(含)-40歲,3592805,9143240440
201708,臺灣,其他,40(含)-45歲,3332796,10085134200
201708,臺灣,其他,45(含)-50歲,2776796,10366629366
201708,臺灣,其他,50(含)-55歲,2054997,9298727577
201708,臺灣,其他,55(含)-60歲,1292854,6619507992
201708,臺灣,其他,60(含)-65歲,743641,4383351450
201708,臺灣,其他,65(含)-70歲,347286,2352479590
201708,臺灣,其他,70(含)-75歲,96308,745852263
201708,臺灣,其他,75(含)-80歲,36084,295008444
201708,臺灣,其他,80(含)歲以上,51700,339310212
201709,臺灣,食,未滿20歲,22660,23898658
201709,臺灣,食,20(含)-25歲,345955,353726584
201709,臺灣,食,25(含)-30歲,1096488,1257278895
201709,臺灣,食,30(含)-35歲,1678264,1990199007
201709,臺灣,食,35(含)-40歲,2290516,2735360169
201709,臺灣,食,40(含)-45歲,2303732,2809637944
201709,臺灣,食,45(含)-50歲,2159998,2734243378
201709,臺灣,食,50(含)-55歲,1827423,2374612339
201709,臺灣,食,55(含)-60歲,1323757,1758704896
201709,臺灣,食,60(含)-65歲,921328,1211883177
201709,臺灣,食,65(含)-70歲,536834,660155799
201709,臺灣,食,70(含)-75歲,181361,219358660
201709,臺灣,食,75(含)-80歲,80375,102172668
201709,臺灣,食,80(含)歲以上,54138,82029487
201709,臺灣,衣,未滿20歲,6055,9627553
201709,臺灣,衣,20(含)-25歲,82319,146987510
201709,臺灣,衣,25(含)-30歲,208227,439519253
201709,臺灣,衣,30(含)-35歲,288378,647514959
201709,臺灣,衣,35(含)-40歲,333740,753675187
201709,臺灣,衣,40(含)-45歲,270565,649760375
201709,臺灣,衣,45(含)-50歲,228196,606582183
201709,臺灣,衣,50(含)-55歲,176872,529260687
201709,臺灣,衣,55(含)-60歲,113253,392798456
201709,臺灣,衣,60(含)-65歲,64946,240298485
201709,臺灣,衣,65(含)-70歲,29997,115048417
201709,臺灣,衣,70(含)-75歲,7862,32377817
201709,臺灣,衣,75(含)-80歲,2844,10914050
201709,臺灣,衣,80(含)歲以上,4034,16971133
201709,臺灣,住,未滿20歲,5064,23315585
201709,臺灣,住,20(含)-25歲,60817,179698956
201709,臺灣,住,25(含)-30歲,165248,638573756
201709,臺灣,住,30(含)-35歲,241582,1062749737
201709,臺灣,住,35(含)-40歲,304619,1371997657
201709,臺灣,住,40(含)-45歲,292330,1456935538
201709,臺灣,住,45(含)-50歲,285273,1449047944
201709,臺灣,住,50(含)-55歲,242663,1291977036
201709,臺灣,住,55(含)-60歲,169783,923850814
201709,臺灣,住,60(含)-65歲,108145,614508643
201709,臺灣,住,65(含)-70歲,56378,298021839
201709,臺灣,住,70(含)-75歲,18289,89212880
201709,臺灣,住,75(含)-80歲,7858,39431585
201709,臺灣,住,80(含)歲以上,6588,42286762
201709,臺灣,行,未滿20歲,36439,31608891
201709,臺灣,行,20(含)-25歲,476697,352882665
201709,臺灣,行,25(含)-30歲,1332900,1121338996
201709,臺灣,行,30(含)-35歲,1765638,1647543694
201709,臺灣,行,35(含)-40歲,2044812,2062212303
201709,臺灣,行,40(含)-45歲,1876643,1993545432
201709,臺灣,行,45(含)-50歲,1729956,1882649210
201709,臺灣,行,50(含)-55歲,1445905,1600032223
201709,臺灣,行,55(含)-60歲,1041890,1164712086
201709,臺灣,行,60(含)-65歲,649968,721492427
201709,臺灣,行,65(含)-70歲,316348,332391159
201709,臺灣,行,70(含)-75歲,85881,87516657
201709,臺灣,行,75(含)-80歲,31197,32233710
201709,臺灣,行,80(含)歲以上,23225,30674498
201709,臺灣,文教康樂,未滿20歲,20178,53566426
201709,臺灣,文教康樂,20(含)-25歲,297690,731421576
201709,臺灣,文教康樂,25(含)-30歲,673728,1970452778
201709,臺灣,文教康樂,30(含)-35歲,741386,2616374475
201709,臺灣,文教康樂,35(含)-40歲,813765,3261278409
201709,臺灣,文教康樂,40(含)-45歲,721189,3540632901
201709,臺灣,文教康樂,45(含)-50歲,619192,4129081042
201709,臺灣,文教康樂,50(含)-55歲,468472,3968256508
201709,臺灣,文教康樂,55(含)-60歲,288285,2768871268
201709,臺灣,文教康樂,60(含)-65歲,170020,1884809909
201709,臺灣,文教康樂,65(含)-70歲,89864,1130364570
201709,臺灣,文教康樂,70(含)-75歲,27748,350174491
201709,臺灣,文教康樂,75(含)-80歲,11684,144476196
201709,臺灣,文教康樂,80(含)歲以上,13922,137093804
201709,臺灣,百貨,未滿20歲,14357,26546316
201709,臺灣,百貨,20(含)-25歲,217328,452766471
201709,臺灣,百貨,25(含)-30歲,578499,1425708008
201709,臺灣,百貨,30(含)-35歲,802769,2087769034
201709,臺灣,百貨,35(含)-40歲,986189,2594139633
201709,臺灣,百貨,40(含)-45歲,877871,2522091554
201709,臺灣,百貨,45(含)-50歲,751895,2351396831
201709,臺灣,百貨,50(含)-55歲,581965,2002712978
201709,臺灣,百貨,55(含)-60歲,383731,1415511617
201709,臺灣,百貨,60(含)-65歲,240907,908124403
201709,臺灣,百貨,65(含)-70歲,126493,456206401
201709,臺灣,百貨,70(含)-75歲,38879,148171201
201709,臺灣,百貨,75(含)-80歲,16498,63831891
201709,臺灣,百貨,80(含)歲以上,14654,51797682
201709,臺灣,其他,未滿20歲,32444,62626081
201709,臺灣,其他,20(含)-25歲,579422,1273297095
201709,臺灣,其他,25(含)-30歲,1843350,4371016790
201709,臺灣,其他,30(含)-35歲,2770769,6669045435
201709,臺灣,其他,35(含)-40歲,3443493,9244430725
201709,臺灣,其他,40(含)-45歲,3144134,9849438704
201709,臺灣,其他,45(含)-50歲,2701397,10110868565
201709,臺灣,其他,50(含)-55歲,1991361,9052859533
201709,臺灣,其他,55(含)-60歲,1277055,6599785490
201709,臺灣,其他,60(含)-65歲,733911,4398479057
201709,臺灣,其他,65(含)-70歲,332362,2426845502
201709,臺灣,其他,70(含)-75歲,92710,784847682
201709,臺灣,其他,75(含)-80歲,34166,302970091
201709,臺灣,其他,80(含)歲以上,49803,362704404
201710,臺灣,食,未滿20歲,23637,22922495
201710,臺灣,食,20(含)-25歲,370082,375579649
201710,臺灣,食,25(含)-30歲,1155283,1288154359
201710,臺灣,食,30(含)-35歲,1766933,2027275992
201710,臺灣,食,35(含)-40歲,2436563,2772349689
201710,臺灣,食,40(含)-45歲,2438742,2832710226
201710,臺灣,食,45(含)-50歲,2235524,2686414274
201710,臺灣,食,50(含)-55歲,1857192,2336893109
201710,臺灣,食,55(含)-60歲,1329699,1743792097
201710,臺灣,食,60(含)-65歲,924331,1221406110
201710,臺灣,食,65(含)-70歲,542808,685978146
201710,臺灣,食,70(含)-75歲,185095,233431882
201710,臺灣,食,75(含)-80歲,81761,106331895
201710,臺灣,食,80(含)歲以上,54522,82448968
201710,臺灣,衣,未滿20歲,6912,11907771
201710,臺灣,衣,20(含)-25歲,96232,181597469
201710,臺灣,衣,25(含)-30歲,247248,542768815
201710,臺灣,衣,30(含)-35歲,346283,790510248
201710,臺灣,衣,35(含)-40歲,408439,931897225
201710,臺灣,衣,40(含)-45歲,324811,784197382
201710,臺灣,衣,45(含)-50歲,261026,698218755
201710,臺灣,衣,50(含)-55歲,195060,597018429
201710,臺灣,衣,55(含)-60歲,123676,422225303
201710,臺灣,衣,60(含)-65歲,72159,261264723
201710,臺灣,衣,65(含)-70歲,33195,121384249
201710,臺灣,衣,70(含)-75歲,9084,36473381
201710,臺灣,衣,75(含)-80歲,3250,13179399
201710,臺灣,衣,80(含)歲以上,4730,20095047
201710,臺灣,住,未滿20歲,3710,17363655
201710,臺灣,住,20(含)-25歲,59387,177150927
201710,臺灣,住,25(含)-30歲,180553,714005310
201710,臺灣,住,30(含)-35歲,269572,1237072091
201710,臺灣,住,35(含)-40歲,349392,1667072532
201710,臺灣,住,40(含)-45歲,334910,1716248911
201710,臺灣,住,45(含)-50歲,310747,1634670400
201710,臺灣,住,50(含)-55歲,265912,1476792266
201710,臺灣,住,55(含)-60歲,193107,1115564794
201710,臺灣,住,60(含)-65歲,126445,794671998
201710,臺灣,住,65(含)-70歲,66826,399776105
201710,臺灣,住,70(含)-75歲,21628,121917132
201710,臺灣,住,75(含)-80歲,9185,47829137
201710,臺灣,住,80(含)歲以上,7741,54343772
201710,臺灣,行,未滿20歲,35988,31415558
201710,臺灣,行,20(含)-25歲,493468,383376641
201710,臺灣,行,25(含)-30歲,1374646,1232441913
201710,臺灣,行,30(含)-35歲,1818695,1796826189
201710,臺灣,行,35(含)-40歲,2125233,2256508532
201710,臺灣,行,40(含)-45歲,1944062,2155121374
201710,臺灣,行,45(含)-50歲,1766355,1991495826
201710,臺灣,行,50(含)-55歲,1477376,1705401546
201710,臺灣,行,55(含)-60歲,1077671,1265453876
201710,臺灣,行,60(含)-65歲,677817,790436609
201710,臺灣,行,65(含)-70歲,332662,366296824
201710,臺灣,行,70(含)-75歲,90456,96937111
201710,臺灣,行,75(含)-80歲,32671,35561835
201710,臺灣,行,80(含)歲以上,23627,31716711
201710,臺灣,文教康樂,未滿20歲,20003,42718158
201710,臺灣,文教康樂,20(含)-25歲,311729,723494695
201710,臺灣,文教康樂,25(含)-30歲,713318,2009907454
201710,臺灣,文教康樂,30(含)-35歲,785978,2576211727
201710,臺灣,文教康樂,35(含)-40歲,860298,3179129463
201710,臺灣,文教康樂,40(含)-45歲,736838,3156763152
201710,臺灣,文教康樂,45(含)-50歲,608522,3097341767
201710,臺灣,文教康樂,50(含)-55歲,462522,2910509840
201710,臺灣,文教康樂,55(含)-60歲,298396,2423585418
201710,臺灣,文教康樂,60(含)-65歲,183570,1812306422
201710,臺灣,文教康樂,65(含)-70歲,96948,1063098014
201710,臺灣,文教康樂,70(含)-75歲,29925,350376777
201710,臺灣,文教康樂,75(含)-80歲,12585,158363302
201710,臺灣,文教康樂,80(含)歲以上,13577,130013663
201710,臺灣,百貨,未滿20歲,15793,31785974
201710,臺灣,百貨,20(含)-25歲,286120,695227285
201710,臺灣,百貨,25(含)-30歲,786782,2280971703
201710,臺灣,百貨,30(含)-35歲,1080749,3319608338
201710,臺灣,百貨,35(含)-40歲,1339154,4156509498
201710,臺灣,百貨,40(含)-45歲,1195078,3947727776
201710,臺灣,百貨,45(含)-50歲,1015450,3630755634
201710,臺灣,百貨,50(含)-55歲,776184,3066964993
201710,臺灣,百貨,55(含)-60歲,511544,2214902982
201710,臺灣,百貨,60(含)-65歲,320752,1389927431
201710,臺灣,百貨,65(含)-70歲,167147,703869655
201710,臺灣,百貨,70(含)-75歲,50541,218847825
201710,臺灣,百貨,75(含)-80歲,20295,82566925
201710,臺灣,百貨,80(含)歲以上,17444,65036765
201710,臺灣,其他,未滿20歲,33852,45574124
201710,臺灣,其他,20(含)-25歲,612115,1181231629
201710,臺灣,其他,25(含)-30歲,1945254,4141008523
201710,臺灣,其他,30(含)-35歲,2873154,6331385561
201710,臺灣,其他,35(含)-40歲,3572688,8898424676
201710,臺灣,其他,40(含)-45歲,3218265,9286849746
201710,臺灣,其他,45(含)-50歲,2715263,9261449920
201710,臺灣,其他,50(含)-55歲,2108257,8183303317
201710,臺灣,其他,55(含)-60歲,1300727,5968858081
201710,臺灣,其他,60(含)-65歲,790440,3802964042
201710,臺灣,其他,65(含)-70歲,356694,2132269078
201710,臺灣,其他,70(含)-75歲,99049,640043122
201710,臺灣,其他,75(含)-80歲,37406,325424932
201710,臺灣,其他,80(含)歲以上,51054,285916801
201711,臺灣,食,未滿20歲,23363,19640059
201711,臺灣,食,20(含)-25歲,378416,345082253
201711,臺灣,食,25(含)-30歲,1127881,1181199593
201711,臺灣,食,30(含)-35歲,1682183,1859206523
201711,臺灣,食,35(含)-40歲,2301976,2562628001
201711,臺灣,食,40(含)-45歲,2277854,2611418973
201711,臺灣,食,45(含)-50歲,2077435,2470818156
201711,臺灣,食,50(含)-55歲,1736189,2170994260
201711,臺灣,食,55(含)-60歲,1261960,1652988456
201711,臺灣,食,60(含)-65歲,886970,1157948523
201711,臺灣,食,65(含)-70歲,529079,660254274
201711,臺灣,食,70(含)-75歲,181968,224507421
201711,臺灣,食,75(含)-80歲,80000,99927550
201711,臺灣,食,80(含)歲以上,52867,77623239
201711,臺灣,衣,未滿20歲,6515,11968073
201711,臺灣,衣,20(含)-25歲,98197,200444468
201711,臺灣,衣,25(含)-30歲,241446,564631786
201711,臺灣,衣,30(含)-35歲,326791,787082891
201711,臺灣,衣,35(含)-40歲,394915,973959598
201711,臺灣,衣,40(含)-45歲,319083,841796181
201711,臺灣,衣,45(含)-50歲,249155,739742042
201711,臺灣,衣,50(含)-55歲,184252,613787610
201711,臺灣,衣,55(含)-60歲,117850,443311199
201711,臺灣,衣,60(含)-65歲,69259,273240576
201711,臺灣,衣,65(含)-70歲,32544,132154068
201711,臺灣,衣,70(含)-75歲,9364,39260053
201711,臺灣,衣,75(含)-80歲,3268,13926928
201711,臺灣,衣,80(含)歲以上,4706,22178089
201711,臺灣,住,未滿20歲,3607,15986968
201711,臺灣,住,20(含)-25歲,60358,181761868
201711,臺灣,住,25(含)-30歲,179406,739106399
201711,臺灣,住,30(含)-35歲,265842,1235014129
201711,臺灣,住,35(含)-40歲,340102,1598201859
201711,臺灣,住,40(含)-45歲,322671,1620444920
201711,臺灣,住,45(含)-50歲,302736,1579972574
201711,臺灣,住,50(含)-55歲,259650,1438291212
201711,臺灣,住,55(含)-60歲,189400,1114379382
201711,臺灣,住,60(含)-65歲,125461,791261334
201711,臺灣,住,65(含)-70歲,64950,388121608
201711,臺灣,住,70(含)-75歲,21255,111967594
201711,臺灣,住,75(含)-80歲,8908,47105734
201711,臺灣,住,80(含)歲以上,7300,49682068
201711,臺灣,行,未滿20歲,37276,30928934
201711,臺灣,行,20(含)-25歲,498677,364824565
201711,臺灣,行,25(含)-30歲,1350917,1137110082
201711,臺灣,行,30(含)-35歲,1761936,1685592916
201711,臺灣,行,35(含)-40歲,2062313,2146441636
201711,臺灣,行,40(含)-45歲,1886054,2100147558
201711,臺灣,行,45(含)-50歲,1726760,1979380254
201711,臺灣,行,50(含)-55歲,1442419,1679703749
201711,臺灣,行,55(含)-60歲,1054676,1246377578
201711,臺灣,行,60(含)-65歲,670205,778618786
201711,臺灣,行,65(含)-70歲,333008,357375998
201711,臺灣,行,70(含)-75歲,91927,97436063
201711,臺灣,行,75(含)-80歲,33543,36743852
201711,臺灣,行,80(含)歲以上,23177,31685828
201711,臺灣,文教康樂,未滿20歲,17083,40261018
201711,臺灣,文教康樂,20(含)-25歲,277473,646370805
201711,臺灣,文教康樂,25(含)-30歲,638626,1811046535
201711,臺灣,文教康樂,30(含)-35歲,714074,2399379002
201711,臺灣,文教康樂,35(含)-40歲,804592,3066796627
201711,臺灣,文教康樂,40(含)-45歲,699627,3160342217
201711,臺灣,文教康樂,45(含)-50歲,575234,3069876167
201711,臺灣,文教康樂,50(含)-55歲,439490,2785597936
201711,臺灣,文教康樂,55(含)-60歲,285845,2179209902
201711,臺灣,文教康樂,60(含)-65歲,177265,1583748278
201711,臺灣,文教康樂,65(含)-70歲,94731,927996606
201711,臺灣,文教康樂,70(含)-75歲,29451,316054875
201711,臺灣,文教康樂,75(含)-80歲,12264,133770593
201711,臺灣,文教康樂,80(含)歲以上,13022,114334541
201711,臺灣,百貨,未滿20歲,13567,29737980
201711,臺灣,百貨,20(含)-25歲,271323,656292598
201711,臺灣,百貨,25(含)-30歲,742893,2156555281
201711,臺灣,百貨,30(含)-35歲,1022994,3195872829
201711,臺灣,百貨,35(含)-40歲,1292648,4015514978
201711,臺灣,百貨,40(含)-45歲,1166978,3908964473
201711,臺灣,百貨,45(含)-50歲,1003685,3675817994
201711,臺灣,百貨,50(含)-55歲,779523,3186033192
201711,臺灣,百貨,55(含)-60歲,528648,2340405347
201711,臺灣,百貨,60(含)-65歲,342556,1551258759
201711,臺灣,百貨,65(含)-70歲,185057,845433096
201711,臺灣,百貨,70(含)-75歲,56876,256830874
201711,臺灣,百貨,75(含)-80歲,23647,112287425
201711,臺灣,百貨,80(含)歲以上,18242,81559021
201711,臺灣,其他,未滿20歲,36772,53593264
201711,臺灣,其他,20(含)-25歲,664665,1375836694
201711,臺灣,其他,25(含)-30歲,2052799,4981019822
201711,臺灣,其他,30(含)-35歲,3010894,7602096716
201711,臺灣,其他,35(含)-40歲,3780721,10479749095
201711,臺灣,其他,40(含)-45歲,3399302,10798374099
201711,臺灣,其他,45(含)-50歲,2849957,10689192390
201711,臺灣,其他,50(含)-55歲,2155491,9466697212
201711,臺灣,其他,55(含)-60歲,1397627,7108124937
201711,臺灣,其他,60(含)-65歲,824114,4848221326
201711,臺灣,其他,65(含)-70歲,377800,2761654323
201711,臺灣,其他,70(含)-75歲,106757,931570742
201711,臺灣,其他,75(含)-80歲,40512,369001306
201711,臺灣,其他,80(含)歲以上,52900,385136739
201712,臺灣,食,未滿20歲,28500,23837142
201712,臺灣,食,20(含)-25歲,447637,442150799
201712,臺灣,食,25(含)-30歲,1299135,1393633503
201712,臺灣,食,30(含)-35歲,1863889,2114685329
201712,臺灣,食,35(含)-40歲,2527179,2863562378
201712,臺灣,食,40(含)-45歲,2496098,2940953023
201712,臺灣,食,45(含)-50歲,2264405,2811812907
201712,臺灣,食,50(含)-55歲,1876845,2436180940
201712,臺灣,食,55(含)-60歲,1350042,1840112081
201712,臺灣,食,60(含)-65歲,935220,1282696393
201712,臺灣,食,65(含)-70歲,558259,726644550
201712,臺灣,食,70(含)-75歲,192647,249238058
201712,臺灣,食,75(含)-80歲,84726,109272719
201712,臺灣,食,80(含)歲以上,56863,89283301
201712,臺灣,衣,未滿20歲,8566,16145992
201712,臺灣,衣,20(含)-25歲,123125,245588038
201712,臺灣,衣,25(含)-30歲,297640,687427196
201712,臺灣,衣,30(含)-35歲,400535,962575915
201712,臺灣,衣,35(含)-40歲,493592,1214717231
201712,臺灣,衣,40(含)-45歲,416598,1083932681
201712,臺灣,衣,45(含)-50歲,335575,965002069
201712,臺灣,衣,50(含)-55歲,242290,793088695
201712,臺灣,衣,55(含)-60歲,147573,539744190
201712,臺灣,衣,60(含)-65歲,85269,326216717
201712,臺灣,衣,65(含)-70歲,40249,152534882
201712,臺灣,衣,70(含)-75歲,11385,49133877
201712,臺灣,衣,75(含)-80歲,4014,16872980
201712,臺灣,衣,80(含)歲以上,5890,25098934
201712,臺灣,住,未滿20歲,4535,19215110
201712,臺灣,住,20(含)-25歲,70097,208665243
201712,臺灣,住,25(含)-30歲,201137,757697911
201712,臺灣,住,30(含)-35歲,284356,1272493820
201712,臺灣,住,35(含)-40歲,363403,1650059334
201712,臺灣,住,40(含)-45歲,350580,1722945847
201712,臺灣,住,45(含)-50歲,326939,1651422385
201712,臺灣,住,50(含)-55歲,276220,1467979766
201712,臺灣,住,55(含)-60歲,201238,1187177393
201712,臺灣,住,60(含)-65歲,131081,817853279
201712,臺灣,住,65(含)-70歲,69149,413820629
201712,臺灣,住,70(含)-75歲,22641,129342878
201712,臺灣,住,75(含)-80歲,9682,48524479
201712,臺灣,住,80(含)歲以上,7529,50813701
201712,臺灣,行,未滿20歲,42251,35825129
201712,臺灣,行,20(含)-25歲,559334,426796675
201712,臺灣,行,25(含)-30歲,1468152,1278236812
